haul_id,diverse,naturmaterial,plast,metall,glas,gummi,quarter,st_no,haul_no,year,lat,lon,X,Y,ansse_area,balse_area,trend_area,swept_area_km2,sup,fishery,var,depth
2018_1_77_19_57.8_10.6,0,42.36022193768669,8.416026461801104,0.533504054630815,0,0,1,77,19,2018,57.8311,10.607600000000001,239.25806131412222,6418.372911856912,utanför ANSSE-area,NA,Utanför ANSSE-area,0.074976,2.60083226632522,0.840268886043534,biomass_density,135
2018_1_78_20_58.1_10.7,0,0,2.5776487663280108,0.429608127721335,0,0,1,78,20,2018,58.0855,10.734200000000001,248.55579173021502,6446.180314557073,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.086125,0.812772133526851,1.76487663280116,biomass_density,1
2018_1_80_21_58.3_11,0,0,0.0749194615788028,0,0,0,1,80,21,2018,58.307249999999996,10.9812,264.57664746361775,6469.947793974577,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.080086,0,0.0749194615788028,biomass_density,127
2018_1_83_22_57.7_11,0,0,0,0,0,0,1,83,22,2018,57.6594,10.9801,260.2191163647427,6397.902521741814,utanför ANSSE-area,NA,Utanför ANSSE-area,0.067780000000000007,0,0,biomass_density,229
2018_1_84_23_57.5_10.9,0,0,0.835322195704057,0,0,0,1,84,23,2018,57.4614,10.8641,251.96127421855653,6376.300995803332,utanför ANSSE-area,NA,Utanför ANSSE-area,0.06704,0,0.835322195704057,biomass_density,218
2018_1_86_24_57.4_11.3,0,0,0,0,0,0,1,86,24,2018,57.38665,11.318850000000001,278.7660193869347,6366.416962024341,utanför ANSSE-area,NA,Utanför ANSSE-area,0.073122,0,0,biomass_density,222
2018_1_88_25_57.3_11.6,0,0,0,0,0,0,1,88,25,2018,57.335,11.590250000000001,294.78025710285397,6359.820628580974,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.071568,0,0,biomass_density,190
2018_1_98_28_56.3_11.9,0,0,0,0,0,0,1,98,28,2018,56.3493,11.928,310.1727973165623,6249.194670631362,utanför ANSSE-area,NA,Utanför ANSSE-area,0.064049,0,0,biomass_density,229
2018_1_99_29_56.4_12.3,1.76667588410606,0,0,0,0,0,1,99,29,2018,56.385850000000005,12.25965,330.8220061465435,6252.395260794772,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.065094,0,0,biomass_density,228
2018_3_100_24_57.5_11,0,0,0,0,0,0,3,100,24,2018,57.53915,11.03805,262.8913302156255,6384.325599958229,utanför ANSSE-area,NA,Utanför ANSSE-area,0.091494,0,0,biomass_density,222
2018_3_102_25_57.5_10.9,0,0,0,0,0,0,3,102,25,2018,57.456900000000005,10.8574,251.52920298112406,6375.825088989388,utanför ANSSE-area,NA,Utanför ANSSE-area,0.07038,0,0,biomass_density,222
2018_3_104_26_57.4_11.3,0,0,0.0138226553320893,0,0,0,3,104,26,2018,57.38005,11.3166,278.5910692609118,6365.69019841845,utanför ANSSE-area,NA,Utanför ANSSE-area,0.072345,0,0.0138226553320893,biomass_density,222
2018_3_105_27_57.2_11.4,0,0,0,0,0,0,3,105,27,2018,57.1713,11.44805,285.2756539724189,6342.050127207873,utanför ANSSE-area,NA,Utanför ANSSE-area,0.079649,0,0,biomass_density,186
2018_3_112_30_56.3_11.9,0,0,1.4262159355732063,0,0,0,3,112,30,2018,56.34965,11.9314,310.3845523968807,6249.224228011528,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0659086731927595,1.4110434256203,0.0151725099529064,biomass_density,229
2018_3_114_31_56.4_12.3,0,0,0,0,0,0,3,114,31,2018,56.389300000000006,12.2599,330.85273431490793,6252.778475718973,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0677636570032744,0,0,biomass_density,228
2018_3_116_32_56.3_12.6,0,0,0.1527767168283555,0,0,0,3,116,32,2018,56.3474,12.58315,350.6383389418526,6247.368245850641,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.065455,0,0.1527767168283555,biomass_density,234
2018_3_120_33_56.6_11.8,0,0,0.0169749732936963,0,0,0,3,120,33,2018,56.617850000000004,11.829,305.4375253996509,6279.345644444308,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0589102546848397,0,0.0169749732936963,biomass_density,227
2018_3_121_34_56.8_11.9,0,0,0.0455947839567153,0,0,0,3,121,34,2018,56.79375,11.854600000000001,307.90643962199124,6298.841015473145,utanför ANSSE-area,NA,Utanför ANSSE-area,0.065797,0.0303965226378102,0.0151982613189051,biomass_density,209
2018_3_124_35_56.9_11.7,0,0,0.0134631177888175,0,0,0,3,124,35,2018,56.93195,11.68545,298.3262589627329,6314.701654383593,utanför ANSSE-area,NA,Utanför ANSSE-area,0.074277,0,0.0134631177888175,biomass_density,195
2018_3_126_36_57.1_11.8,0,0,0.0137594877119385,0,0,0,3,126,36,2018,57.1197,11.84195,308.81126720449635,6335.137225508844,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0726771243912186,0,0.0137594877119385,biomass_density,206
2018_3_127_37_57.2_11.7,0,0,0.0552906213283572,0,0,0,3,127,37,2018,57.2027,11.6601,298.2597478042445,6344.894770266378,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.072345,0.0552906213283572,0,biomass_density,182
2018_3_130_38_56.6_12.6,0,0,0.0151982613189051,0,0,0,3,130,38,2018,56.554249999999996,12.585999999999999,351.6230661732849,6270.377648360569,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.065797,0,0.0151982613189051,biomass_density,236
2018_3_132_39_56.8_12.2,1.64998854174624,0,0.0152776716828355,0,0,0,3,132,39,2018,56.83725,12.23735,331.4691675302805,6302.671908625501,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.065455,0.0152776716828355,0,biomass_density,226
2018_3_134_40_56.9_12.3,0,0,0,0,0,0,3,134,40,2018,56.8904,12.27495,333.99788809758553,6308.493500964126,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.061668,0,0,biomass_density,233
2018_3_137_41_57_12.2,0,0,0.0138993133739193,0,0,0,3,137,41,2018,57.03225,12.199850000000001,330.0715729953023,6324.460688829237,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.071946,0,0.0138993133739193,biomass_density,231
2018_3_138_42_57.2_12.1,0,0,0.0161264312207708,0,0,0,3,138,42,2018,57.2035,12.0549,322.1014656729953,6343.883649487254,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06201,0,0.0161264312207708,biomass_density,232
2018_3_141_43_57.3_11.6,0.373348650201034,0,0.0143595634692705,0,0,0,3,141,43,2018,57.333,11.5821,294.27879709975724,6359.622772264815,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06964,0,0.0143595634692705,biomass_density,190
2018_3_145_46_57.5_11.2,0,0,0,0,0,0,3,145,46,2018,57.5426,11.152899999999999,269.7820145426616,6384.313731355588,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0689,0,0,biomass_density,219
2018_3_148_49_57.7_11.2,0,0,0,0,0,0,3,148,49,2018,57.66275,11.1826,272.3110740742148,6397.576508865833,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.065094,0,0,biomass_density,222
2018_3_21_1_58.8_10.3,0,2.5847214244686976,0.0478652115642351,0,0,0,3,21,1,2018,58.80435,10.271650000000001,226.94973887774256,6527.91267890931,utanför ANSSE-area,NA,Utanför ANSSE-area,0.083568,0.0358989086731763,0.0119663028910588,biomass_density,51
2018_3_23_2_58.6_10.6,0,0,0.0131943528169943,0,0,0,3,23,2,2018,58.56735,10.612,244.8578936793789,6500.220447265183,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.07579,0,0.0131943528169943,biomass_density,63
2018_3_24_3_58.5_10.5,0,0,0.0132675264023775,0,0,0,3,24,3,2018,58.4788,10.519449999999999,238.82352056634056,6490.730567938183,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.075372,0,0.0132675264023775,biomass_density,10
2018_3_26_4_58.4_10.8,0,0,0.012620685303212,0,0,0,3,26,4,2018,58.429649999999995,10.763449999999999,252.68939608200657,6484.341621500012,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.079235,0,0.012620685303212,biomass_density,92
2018_3_83_16_58_10.8,0,0,0,0,0,0,3,83,16,2018,57.9804,10.813749999999999,252.5153528712466,6434.199016765604,utanför ANSSE-area,NA,Utanför ANSSE-area,0.080937,0,0,biomass_density,4
2018_3_85_17_57.8_11,0,0,0.0138993133739193,0,0,0,3,85,17,2018,57.81755,11.025849999999998,263.9794335644245,6415.32988540701,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.071946,0,0.0138993133739193,biomass_density,208
2018_3_87_18_57.7_11,0,0,0.0144383482529599,0,0,0,3,87,18,2018,57.6693,10.97115,259.75115909698764,6399.035203995122,utanför ANSSE-area,NA,Utanför ANSSE-area,0.06926,0,0.0144383482529599,biomass_density,229
2018_3_90_19_57.6_11.4,0,0,0.0135319828414458,0,0,0,3,90,19,2018,57.610749999999996,11.374,283.41082603171014,6391.165421135946,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.073899,0,0.0135319828414458,biomass_density,205
2018_3_91_20_57.7_11.3,0,0,0.012620685303212,0,0,0,3,91,20,2018,57.74695,11.3171,280.83808854515036,6406.497986107161,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.079235,0,0,biomass_density,159
2018_3_94_21_58.1_11.2,0.23626388050298,0,0.459401989866905,0,0,0,3,94,21,2018,58.119749999999996,11.154250000000001,273.51538038847104,6448.500573974437,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.076186,0,0.459401989866905,biomass_density,159
2018_3_96_22_58.3_11,0.469483568075117,0,0.0293427230046948,0,0,0,3,96,22,2018,58.3221,11.016100000000002,266.71750071645033,6471.477782146226,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.06816,0.0293427230046948,0,biomass_density,151
2018_3_98_23_57.6_11.1,0,0,0.0568343279340721,0,0,0,3,98,23,2018,57.605999999999995,11.095749999999999,266.77047112761466,6391.560172127763,utanför ANSSE-area,NA,Utanför ANSSE-area,0.07038,0,0.0568343279340721,biomass_density,222
2019_1_110_31_56.6_12.6,6.38787969550605,0,0,0,0,0,1,110,31,2019,56.55445,12.5845,351.5316731292952,6270.403145499863,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0648102374706985,0,0,biomass_density,236
2019_1_111_32_56.3_12.6,0,0,0,0,0,0,1,111,32,2019,56.34665,12.584,350.68792621597845,6247.282951950895,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0684933605768723,0,0,biomass_density,236
2019_1_113_33_56.4_12.3,0,0,0,0,0,0,1,113,33,2019,56.3821,12.258,330.70353208876634,6251.982115229659,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0695750364159545,0,0,biomass_density,219
2019_1_115_34_56.3_11.9,0,0,0,0,0,0,1,115,34,2019,56.3495,11.933499999999999,310.5135239626493,6249.201755039807,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0706750229569555,0,0,biomass_density,229
2019_1_127_37_56.6_11.8,0,0,0,0,0,0,1,127,37,2019,56.60795,11.825800000000001,305.19026769026567,6278.253442447777,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0709944964825153,0,0,biomass_density,227
2019_1_128_38_56.8_11.8,0,0,0,0,0,0,1,128,38,2019,56.796,11.84715,307.46317845541085,6299.112250995677,utanför ANSSE-area,NA,Utanför ANSSE-area,0.073344152391704,0,0,biomass_density,224
2019_1_138_39_56.8_12.2,0,0,0.0138727096632613,0,0,0,1,138,39,2019,56.83125,12.231549999999999,331.08843677565704,6302.018650525262,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0720839709237389,0,0.0138727096632613,biomass_density,225
2019_1_140_40_56.9_12.3,0,0,0,0,0,0,1,140,40,2019,56.8895,12.27665,334.097425900058,6308.389238356502,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0688455150976663,0,0,biomass_density,233
2019_1_141_41_56.9_11.7,0,0,0,0,0,0,1,141,41,2019,56.9401,11.67615,297.80478344183547,6315.635736243206,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0728001419368017,0,0,biomass_density,210
2019_1_142_42_57.1_11.8,0,0,0,0,0,0,1,142,42,2019,57.11405,11.83885,308.59451894207217,6334.517371804301,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0726771243912186,0,0,biomass_density,204
2019_1_143_43_57.2_11.4,0,0,0,0,0,0,1,143,43,2019,57.17685,11.4444,285.08735278129694,6342.6789626534965,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0730568597291118,0,0,biomass_density,185
2019_1_152_44_57_12.2,0,0,0,0,0,0,1,152,44,2019,57.0363,12.19885,330.029405091391,6324.913788559946,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0725423699161858,0,0,biomass_density,227
2019_1_153_45_57.2_12.1,0,0,0,0,0,0,1,153,45,2019,57.2068,12.0552,322.13545723784483,6344.250018283821,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.073222574714895,0,0,biomass_density,230
2019_1_156_46_57.2_11.7,0,0,0,0,0,0,1,156,46,2019,57.2014,11.659749999999999,298.2315218520331,6344.751193958772,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0766712922838513,0,0,biomass_density,182
2019_1_157_47_57.3_11.6,0,0,108.3823569503,0,0,0,1,157,47,2019,57.34025,11.584299999999999,294.4516713997175,6360.422600821555,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0716906350686122,0,0,biomass_density,193
2019_1_162_49_57.6_11.4,0,0,0,0,0,0,1,162,49,2019,57.59725,11.38805,284.1695522007711,6389.618995333634,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0709944964825153,0,0,biomass_density,205
2019_1_46_13_58.5_11.1,0,0,0,0,0,0,1,46,13,2019,58.487049999999996,11.126,274.20659499723837,6489.448518214682,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0762577472927455,0,0,biomass_density,200
2019_1_48_14_58.6_10.9,0,0,0,0,0,0,1,48,14,2019,58.5818,10.8979,261.56657602554543,6500.775475701953,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.073217985711268,0,0,biomass_density,178
2019_1_50_15_58.7_10.8,0,0,0.0131142510108429,0,0,0,1,50,15,2019,58.655150000000006,10.8301,258.1365998055924,6509.175637217978,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0762529250944793,0,0.0131142510108429,biomass_density,160
2019_1_51_16_58.6_10.8,0,0,0.0127679530030268,0,0,0,1,51,16,2019,58.551,10.844,258.2237869545964,6497.543085358705,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0783210902924641,0,0.0127679530030268,biomass_density,163
2019_1_61_17_58.4_10.8,0,0,0.360837248369011,0,0,0,1,61,17,2019,58.35525,10.845600000000001,256.9692707392031,6475.768275641753,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0775973104954114,0,0.360837248369011,biomass_density,94
2019_1_66_20_57.9_11,0,0,0.6697367744663429,0,0,0,1,66,20,2019,57.867149999999995,10.974499999999999,261.26060902491173,6421.026304389373,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0716699482990869,0.516255430317806,0.153481344148537,biomass_density,168
2019_1_79_23_57.8_10.6,0,0,0.10474230721887111,0,4.58247594082561,0,1,79,23,2019,57.831500000000005,10.59755,238.66488034870673,6418.456188776458,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0763779241876263,0.0916495188165122,0.0130927884023589,biomass_density,136
2019_1_81_24_57.8_11,75.5395875385425,0,0,0,0,0,1,81,24,2019,57.817099999999996,11.02375,263.85185933148915,6415.28716934298,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0726771243912186,0,0,biomass_density,210
2019_1_90_25_57.7_11,0,0,0.014221028437747,0,0,0,1,90,25,2019,57.667249999999996,10.97025,259.6839572859004,6398.810417209061,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0703184023840141,0,0.014221028437747,biomass_density,229
2019_1_91_26_57.9_11.2,0,0,0.0135878888033927,0,0,0,1,91,26,2019,57.87735,11.20225,274.8226362267449,6421.379204995971,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0735949502140698,0,0.0135878888033927,biomass_density,190
2019_1_93_27_58.1_11.1,0,0,0.0128907921606562,0,0,0,1,93,27,2019,58.0741,11.0733,268.45547044560544,6443.698227285248,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0775747516162804,0.0128907921606562,0,biomass_density,100
2019_1_94_28_58.3_11,0,0,0.0129188036627989,0,0,0,1,94,28,2019,58.30645,10.98,264.5010823012194,6469.863021380871,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0774065483230158,0,0.0129188036627989,biomass_density,126
2019_1_99_29_57.5_10.9,0,0,0.0143129192824523,0,0,0,1,99,29,2019,57.458299999999994,10.8581,251.58066146243036,6375.9782086809155,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0698669488918314,0,0.0143129192824523,biomass_density,220
2019_3_100_36_56.8_12.2,0,0,0.0148424716640546,0,0,0,3,100,36,2019,56.8343,12.235,331.3125849369313,6302.349482192927,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0673742232853167,0,0.0148424716640546,biomass_density,225
2019_3_102_37_56.6_12.6,0,0,0.0150820068581635,0,0,0,3,102,37,2019,56.552099999999996,12.57535,350.9601628717692,6270.161493748938,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.066304173536344,0,0.0150820068581635,biomass_density,236
